,video_no,sentence_no,split_video_no,text,start_time,end_time,offensive,offensiveness level,sentiment,video_path,audio_path
2942,video_745.mp4,2,video_745_2.mp4,Madarchod,2.153,2.904,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_745_2.mp4,./final_data/audio_conv/video_745_2.npy
2943,video_745.mp4,3,video_745_3.mp4,bhadkegi is not a gaali bhadwa is a gaali bhadwa is a gaali madam,3.012,6.454,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_745_3.mp4,./final_data/audio_conv/video_745_3.npy
2944,video_745.mp4,4,video_745_4.mp4,sabka status update tuje abhi chahiye bhenchod,6.745,9.421,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_745_4.mp4,./final_data/audio_conv/video_745_4.npy
2945,video_746.mp4,1,video_746_1.mp4,maar hi doge kya,0,1.812,"[0.0, 1.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_746_1.mp4,./final_data/audio_conv/video_746_1.npy
2946,video_746.mp4,2,video_746_2.mp4,pistol chahiye tujhe pistol chahiye,7.008,11.403,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_746_2.mp4,./final_data/audio_conv/video_746_2.npy
2947,video_746.mp4,3,video_746_3.mp4,meri pistol nhi hai meri nhi hai,17.525,20.254,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_746_3.mp4,./final_data/audio_conv/video_746_3.npy
2948,video_747.mp4,1,video_747_1.mp4,aur aaj ke baad mere chhore ke aage piche dekh liya na tera gand maar dunga tera budda maar dunga,1.021,7.156,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_747_1.mp4,./final_data/audio_conv/video_747_1.npy
2949,video_747.mp4,2,video_747_2.mp4,anil bhai choda banege,9.121,11.021,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_747_2.mp4,./final_data/audio_conv/video_747_2.npy
2950,video_747.mp4,3,video_747_3.mp4,oo thulle do minute me suspend kara dunga,12.245,16.621,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_747_3.mp4,./final_data/audio_conv/video_747_3.npy
2951,video_747.mp4,4,video_747_4.mp4,bhag bhenchod bhaag,27.882,31.022,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_747_4.mp4,./final_data/audio_conv/video_747_4.npy
2952,video_748.mp4,1,video_748_1.mp4,polygand hai hum jo in chutiye ko apni manmaani karne dete hai,7.981,11.153,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_748_1.mp4,./final_data/audio_conv/video_748_1.npy
2953,video_748.mp4,2,video_748_2.mp4,inki maa ka bhosda,12.002,13.606,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_748_2.mp4,./final_data/audio_conv/video_748_2.npy
2954,video_748.mp4,3,video_748_3.mp4,suspend kara dunga lund kara dunga fund kara duga lowda karwa dega mera bhenchod,15.002,19.992,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_748_3.mp4,./final_data/audio_conv/video_748_3.npy
2955,video_749.mp4,1,video_749_1.mp4,ye sab milke chutiya bana rahe hai bhenchod,0,2.404,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_749_1.mp4,./final_data/audio_conv/video_749_1.npy
2956,video_749.mp4,2,video_749_2.mp4,kabhi ye isi hai kabhi ye terriost hai,3.606,5.653,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_749_2.mp4,./final_data/audio_conv/video_749_2.npy
2957,video_749.mp4,3,video_749_3.mp4,ye investigation kar rahe hai ya apne baapo ke bhenchod tatte chaat rahe hai,7.021,10.289,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_749_3.mp4,./final_data/audio_conv/video_749_3.npy
2958,video_749.mp4,4,video_749_4.mp4,sabke sab milke bhenchod gaand phula rahe hai madarchod,17.002,20.002,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_749_4.mp4,./final_data/audio_conv/video_749_4.npy
2959,video_750.mp4,1,video_750_1.mp4,bhaag bhosdike bhaag,0.901,2.121,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_750_1.mp4,./final_data/audio_conv/video_750_1.npy
2960,video_750.mp4,2,video_750_2.mp4,chal be baap chusti ka beta chusti ka,2.151,4.401,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_750_2.mp4,./final_data/audio_conv/video_750_2.npy
2961,video_750.mp4,3,video_750_3.mp4,abhi saale tere santra marunga,4.355,5.121,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_750_3.mp4,./final_data/audio_conv/video_750_3.npy
2962,video_751.mp4,1,video_751_1.mp4,jhooth bol raha hai budhha andar hi hai,0,3.002,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_751_1.mp4,./final_data/audio_conv/video_751_1.npy
2963,video_751.mp4,2,video_751_2.mp4,behen ke lowde,3.902,5.001,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_751_2.mp4,./final_data/audio_conv/video_751_2.npy
2964,video_752.mp4,1,video_752_1.mp4,dhandha karti hai saali nepali randi aan foreigner log ko deti hai,1.152,6.151,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_752_1.mp4,./final_data/audio_conv/video_752_1.npy
2965,video_752.mp4,2,video_752_2.mp4,bol,7.001,8.001,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_752_2.mp4,./final_data/audio_conv/video_752_2.npy
2966,video_753.mp4,1,video_753_1.mp4,aap cigarrete pene ki acting na chutiyo wali karte hai,0.903,5.652,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_753_1.mp4,./final_data/audio_conv/video_753_1.npy
2967,video_754.mp4,1,video_754_1.mp4,Listen chutiya gaandu tak I understand ye muh me lund de dunga kya hota hai,0,4.404,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_754_1.mp4,./final_data/audio_conv/video_754_1.npy
2968,video_754.mp4,2,video_754_2.mp4,yaar nayra yaar shart ke paise hara tha na de nhi rha tha deni padti hai dhamkiyan yaar thori,4.902,8.504,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_754_2.mp4,./final_data/audio_conv/video_754_2.npy
2969,video_754.mp4,3,video_754_3.mp4,achha to muh me land de dunga se paise mil jayenge tumhare,8.787,11.083,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_754_3.mp4,./final_data/audio_conv/video_754_3.npy
2970,video_754.mp4,4,video_754_4.mp4,to saare banks ko na malya ko bolna chahiye tumhare muh me land de dumga iske muh me land de dunga uske muh me land de dunga sabke muh me land de do,12.002,17.298,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_754_4.mp4,./final_data/audio_conv/video_754_4.npy
2971,video_755.mp4,1,video_755_1.mp4,isliye jab mai kahta hu na muh me lund de dunga iska matlab hota hai maa chod dunga gaand maar dunga,0,5.982,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_755_1.mp4,./final_data/audio_conv/video_755_1.npy
2972,video_756.mp4,1,video_756_1.mp4,kutayian chali hai bhenchod lowde lag gaye hamare,1.412,4.985,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_756_1.mp4,./final_data/audio_conv/video_756_1.npy
2973,video_757.mp4,1,video_757_1.mp4,chup chutiye,0.902,2.404,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_757_1.mp4,./final_data/audio_conv/video_757_1.npy
2974,video_757.mp4,2,video_757_2.mp4,bahut ho gaya tera bahut ho gaya,4.002,5.735,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_757_2.mp4,./final_data/audio_conv/video_757_2.npy
2975,video_757.mp4,3,video_757_3.mp4,ek shabd tune muh se nikala na to main,6.285,9.736,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_757_3.mp4,./final_data/audio_conv/video_757_3.npy
2976,video_757.mp4,4,video_757_4.mp4,main tere muh me lund de dungi maa chod dungi gaand maar dungi saale bewkoof,10.002,16.52,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_757_4.mp4,./final_data/audio_conv/video_757_4.npy
2977,video_758.mp4,1,video_758_1.mp4,deh na daasha gaand batasha,1.002,2.903,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_758_1.mp4,./final_data/audio_conv/video_758_1.npy
2978,video_758.mp4,2,video_758_2.mp4,haan le ke jayiye apna kathal aur jahan daalna hoga daal lijiyega tel laga ke,6.903,10.653,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_758_2.mp4,./final_data/audio_conv/video_758_2.npy
2979,video_758.mp4,3,video_758_3.mp4,yahi kathal daale ge jab vote maangne ayenge app thik hai vidhayak ji,11.156,15.256,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_758_3.mp4,./final_data/audio_conv/video_758_3.npy
2980,video_759.mp4,1,video_759_1.mp4,pinky daddy ko haan bol do main ghar jamai banne ke liye ready hun,0,4.401,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_759_1.mp4,./final_data/audio_conv/video_759_1.npy
2981,video_759.mp4,2,video_759_2.mp4,hello maa aapke bahrepan ka ilaaj ab kabhi nhi ho payega maa,4.655,7.125,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_759_2.mp4,./final_data/audio_conv/video_759_2.npy
2982,video_759.mp4,3,video_759_3.mp4,hello dr baldev chadda market me teen liter sperm ka rate kya hai,7.255,10.525,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_759_3.mp4,./final_data/audio_conv/video_759_3.npy
2983,video_759.mp4,4,video_759_4.mp4,agar enggineer nhi bana na to campus se teri maa ko chod ke nikluga,17.001,20.542,"[1.0, 0.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_759_4.mp4,./final_data/audio_conv/video_759_4.npy
2984,video_760.mp4,1,video_760_1.mp4,dusri baat ka hai,0,3.005,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_760_1.mp4,./final_data/audio_conv/video_760_1.npy
2985,video_760.mp4,2,video_760_2.mp4,tumhare mausi mst hai,4.002,6.309,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_760_2.mp4,./final_data/audio_conv/video_760_2.npy
2986,video_761.mp4,1,video_761_1.mp4,aisa aisa 1v4 maara hai ki tum log ki gadiya phat jaye,0,3,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_761_1.mp4,./final_data/audio_conv/video_761_1.npy
2987,video_762.mp4,1,video_762_1.mp4,aur ye saare bhosdike hai,0.992,2.305,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_762_1.mp4,./final_data/audio_conv/video_762_1.npy
2988,video_762.mp4,2,video_762_2.mp4,kisko bola bhosdike,2.405,5.405,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_762_2.mp4,./final_data/audio_conv/video_762_2.npy
2989,video_762.mp4,3,video_762_3.mp4,are ye to reply kar rahi hai,5.8,7,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_762_3.mp4,./final_data/audio_conv/video_762_3.npy
2990,video_763.mp4,1,video_763_1.mp4,itna launda pelenge tumlog ko kya bataye kitne launda pelenge bas ek baar koi dikh jaye bhenchod,0,5.886,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_763_1.mp4,./final_data/audio_conv/video_763_1.npy
2991,video_763.mp4,2,video_763_2.mp4,ghuma ghuma ke marenge humne phen liya hai panda aur humko mil gayi hai gaanda bole to shotgun,6.152,10.903,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_763_2.mp4,./final_data/audio_conv/video_763_2.npy
2992,video_763.mp4,3,video_763_3.mp4,bas ek baar dikh jaaye iski maa ka chola,12.202,13.655,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_763_3.mp4,./final_data/audio_conv/video_763_3.npy
2993,video_763.mp4,4,video_763_4.mp4,iski maa ka chola pistol mili hai bhenchod gun hi nhi mili hai,13.955,16,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_763_4.mp4,./final_data/audio_conv/video_763_4.npy
2994,video_764.mp4,1,video_764_1.mp4,"teri maa ka chola mar jao saale naash ho jaye, tumhari matari ki aise ki taise",0,5.403,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_764_1.mp4,./final_data/audio_conv/video_764_1.npy
2995,video_764.mp4,2,video_764_2.mp4,koi nhi do ko baal pakad ke,6,7,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_764_2.mp4,./final_data/audio_conv/video_764_2.npy
2996,video_765.mp4,1,video_765_1.mp4,"kanha kharcha ho gaye yaar, are rush ho gaya mere pe, aa rha hu bhenchod gaand me ghus jao insaan ke",0,5,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_765_1.mp4,./final_data/audio_conv/video_765_1.npy
2997,video_765.mp4,2,video_765_2.mp4,"rush ho gaya mere pe aa rahe hai ruko, abhi abhi fight tha to le kharcha ho gaye pura kharcha ho gaye",5.302,10.202,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_765_2.mp4,./final_data/audio_conv/video_765_2.npy
2998,video_765.mp4,3,video_765_3.mp4,iski maa ka tana,10.502,11.902,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_765_3.mp4,./final_data/audio_conv/video_765_3.npy
2999,video_766.mp4,1,video_766_1.mp4,teri maa ka chola mere dosto ko maar rha hai lahra diya bhai lahra diya ek kantaap mara hai gunguna mut maris hai londa,0,7.152,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_766_1.mp4,./final_data/audio_conv/video_766_1.npy
3000,video_766.mp4,2,video_766_2.mp4,gam gam pel diye hai chalo aao zone nikalte hai aa jao aditya bhai to kharcha ho gaye maa chudaye nhi secure karenge,8.002,12.525,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_766_2.mp4,./final_data/audio_conv/video_766_2.npy
3001,video_766.mp4,3,video_766_3.mp4,zone niklo bahut dur hai,13.002,14.968,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_766_3.mp4,./final_data/audio_conv/video_766_3.npy
3002,video_767.mp4,1,video_767_1.mp4,dekho meri baat ko dhyan se suno in bhen ke lowdo ne jaan bhuj kar mujhe police ke kapade pahnaye,0,4.956,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_767_1.mp4,./final_data/audio_conv/video_767_1.npy
3003,video_768.mp4,1,video_768_1.mp4,bhen ke lowde bade papa ka darja diya jata hai hame iss ghar me,1.121,5.521,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_768_1.mp4,./final_data/audio_conv/video_768_1.npy
3004,video_769.mp4,1,video_769_1.mp4,abe pareshan ho gaya hu main tere iss chutiyap se,0.264,6.152,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_769_1.mp4,./final_data/audio_conv/video_769_1.npy
3005,video_769.mp4,2,video_769_2.mp4,tu ek kaam kar lund le le mera,7.152,9.823,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_769_2.mp4,./final_data/audio_conv/video_769_2.npy
3006,video_770.mp4,1,video_770_1.mp4,mombati jaise sharir aur agarbatti jaisi taange sir pe jhaat jaise baal phir bhi atitude me sabse aage,0,6.654,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_770_1.mp4,./final_data/audio_conv/video_770_1.npy
3007,video_770.mp4,2,video_770_2.mp4,Madarchod,8.002,9.807,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_770_2.mp4,./final_data/audio_conv/video_770_2.npy
3008,video_771.mp4,1,video_771_1.mp4,"kaat le bhenchod niche ke baalo se haath mat laga dena, teri bhabhi ko pasand hai wo",1.214,7.221,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_771_1.mp4,./final_data/audio_conv/video_771_1.npy
3009,video_772.mp4,1,video_772_1.mp4,chhote kapade pahne to randi batate hai aur khud bhen ke lowde kachhe me nikle to isko trending batate hai,0.123,5.654,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_772_1.mp4,./final_data/audio_conv/video_772_1.npy
3010,video_772.mp4,2,video_772_2.mp4,ye kahan ka insaaf hai madarchod ke bachhe,6.02,7.168,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_772_2.mp4,./final_data/audio_conv/video_772_2.npy
3011,video_773.mp4,1,video_773_1.mp4,inki eklauti santaan hai chintu chutiya,0,2.403,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_773_1.mp4,./final_data/audio_conv/video_773_1.npy
3012,video_773.mp4,2,video_773_2.mp4,batware ke time me wo bich me aaya to uska tabadla taramandal me kara ke puri jayadad par kabja kar lunga bhenchod,2.503,9.518,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_773_2.mp4,./final_data/audio_conv/video_773_2.npy
3013,video_774.mp4,1,video_774_1.mp4,apan thare doggy don apan se kisi ke takleef dekhi nhi jaati ye bechari ghutno ke bal baith ke baar baar isaare kar rhi thi apan samajh gaye ke madad maang rhi hai,3.152,13.002,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_774_1.mp4,./final_data/audio_conv/video_774_1.npy
3014,video_774.mp4,2,video_774_2.mp4,do tin step de maare doggy style,13.552,16.344,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_774_2.mp4,./final_data/audio_conv/video_774_2.npy
3015,video_775.mp4,1,video_775_1.mp4,chilla mat bhen ke lowde nhi to repat aisa chak bhannat marunga ki taango ke bhich se expensive liqiud nikal jayega,1.002,6.545,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_775_1.mp4,./final_data/audio_conv/video_775_1.npy
3016,video_775.mp4,2,video_775_2.mp4,Madarchod,15.234,16.889,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_775_2.mp4,./final_data/audio_conv/video_775_2.npy
3017,video_776.mp4,1,video_776_1.mp4,he he he he karta hua galat location par haath rakh diya tune,0.921,5.256,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_776_1.mp4,./final_data/audio_conv/video_776_1.npy
3018,video_776.mp4,2,video_776_2.mp4,pata tha tere ko pata tha aise sthano se dur rhna chahiye warna  hatya kaand ho jayega bhen ke lowde,6.152,15.843,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_776_2.mp4,./final_data/audio_conv/video_776_2.npy
3019,video_777.mp4,1,video_777_1.mp4,tum aajao beta aajao aajao beta aajao tanashahi nhi chalegi teri tanasahi ki hat hat saamne se,0,7.155,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_777_1.mp4,./final_data/audio_conv/video_777_1.npy
3020,video_777.mp4,2,video_777_2.mp4,bahut der se dekh raha hu aadhe se khopdi khaa gya hai ruk jao inke upar main truck hi chadwa dunga,7.255,12.911,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_777_2.mp4,./final_data/audio_conv/video_777_2.npy
3021,video_777.mp4,3,video_777_3.mp4,are aise kaise chodenge abhi piche hi maine murder kiya hai bagal me body padi hai,24.058,29.034,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_777_3.mp4,./final_data/audio_conv/video_777_3.npy
3022,video_778.mp4,1,video_778_1.mp4,tumlog mera picha mat karo bhenchod,0.001,2.702,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_778_1.mp4,./final_data/audio_conv/video_778_1.npy
3023,video_778.mp4,2,video_778_2.mp4,kon ho tum,3.005,4.525,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_778_2.mp4,./final_data/audio_conv/video_778_2.npy
3024,video_778.mp4,3,video_778_3.mp4,mera naam peter hai main peter hu,5.125,7.325,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_778_3.mp4,./final_data/audio_conv/video_778_3.npy
3025,video_778.mp4,4,video_778_4.mp4,peter tum insaan hi ho na,7.525,9.112,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_778_4.mp4,./final_data/audio_conv/video_778_4.npy
3026,video_778.mp4,5,video_778_5.mp4,nhi lund ka haathi hu,9.535,12.434,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_778_5.mp4,./final_data/audio_conv/video_778_5.npy
3027,video_778.mp4,6,video_778_6.mp4,matlab teri gaand me bavan gaj ka lund,13.002,15.998,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_778_6.mp4,./final_data/audio_conv/video_778_6.npy
3028,video_779.mp4,1,video_779_1.mp4,abe teri maa ki chuutt,1.902,5.835,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_779_1.mp4,./final_data/audio_conv/video_779_1.npy
3029,video_780.mp4,1,video_780_1.mp4,to gaand me rakhta hai apni,0,2.153,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_780_1.mp4,./final_data/audio_conv/video_780_1.npy
3030,video_780.mp4,2,video_780_2.mp4,peter hatt jao maar do mujhe adam sir,3.425,7.424,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_780_2.mp4,./final_data/audio_conv/video_780_2.npy
3031,video_780.mp4,3,video_780_3.mp4,tu mujhe pahle bata deta to main teri dusri taang kaat deta,8.002,11.989,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_780_3.mp4,./final_data/audio_conv/video_780_3.npy
3032,video_780.mp4,4,video_780_4.mp4,to phir kya lund pe chalta ye,13.525,15.937,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_780_4.mp4,./final_data/audio_conv/video_780_4.npy
3033,video_780.mp4,5,video_780_5.mp4,bada badtameej ladka hai,17.002,19.123,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_780_5.mp4,./final_data/audio_conv/video_780_5.npy
3034,video_780.mp4,6,video_780_6.mp4,kyu teri kya gaand maar li thi maine,19.525,21.425,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_780_6.mp4,./final_data/audio_conv/video_780_6.npy
3035,video_781.mp4,1,video_781_1.mp4,usko aamir sidaqui positive hua pata na ka ka kar rha hai wo kabhi lund light andar ko daal rha hai koi kulliya kar rha hai koi bagal se aata uda rha hai,0,9.402,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_781_1.mp4,./final_data/audio_conv/video_781_1.npy
3036,video_781.mp4,2,video_781_2.mp4,chauda  din ke liye quarentine kiya jaa rha hai lagataar gaand maar rahe hai,10.002,14.835,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_781_2.mp4,./final_data/audio_conv/video_781_2.npy
3037,video_782.mp4,1,video_782_1.mp4,betichod kholte kahe nhi ho be,0,2.155,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_782_1.mp4,./final_data/audio_conv/video_782_1.npy
